date,location,windgustdir,windgustspeed,winddir9am,winddir3pm,windspeed9am,windspeed3pm
10/24/2010,MountGambier,WSW,22,NE,SW,4,17
10/24/2010,Nuriootpa,SE,35,ESE,S,17,11
10/24/2010,Woomera,SE,37,ESE,SSE,22,6
10/24/2010,Albany,NA,NA,S,SW,9,17
10/24/2010,Witchcliffe,SW,35,SSE,SSW,19,22
10/24/2010,PearceRAAF,SSW,50,SE,SW,9,31
10/24/2010,PerthAirport,SW,48,SE,SW,11,33
10/24/2010,Perth,SSW,44,SE,SSW,9,22
10/24/2010,SalmonGums,NE,37,NNE,NE,17,24
10/24/2010,Walpole,S,28,SSE,SSE,6,11
10/24/2010,Hobart,NW,50,NNW,N,28,13
10/24/2010,Launceston,WNW,30,ENE,NNW,2,13
10/24/2010,AliceSprings,E,41,E,E,31,17
10/24/2010,Darwin,WNW,52,SE,N,7,22
10/25/2010,Albury,WNW,22,SSE,WNW,4,11
10/25/2010,BadgerysCreek,S,43,SSW,SSE,19,13
10/25/2010,Cobar,E,24,ESE,NE,13,6
10/25/2010,CoffsHarbour,SSW,33,SW,SSE,13,20
10/25/2010,Moree,W,30,ESE,WNW,7,17
10/25/2010,NorahHead,S,59,SW,SSW,17,28
10/25/2010,NorfolkIsland,E,54,ENE,ENE,28,39
10/25/2010,Penrith,S,31,SSW,SSE,19,11
10/25/2010,Richmond,SSE,33,S,SSE,17,17
10/25/2010,Sydney,SSW,50,SW,S,17,22
10/25/2010,SydneyAirport,SSW,56,SSW,S,37,39
10/25/2010,WaggaWagga,ENE,28,ENE,W,7,11
10/25/2010,Williamtown,S,50,WSW,S,19,31
10/25/2010,Wollongong,S,54,SSW,SSE,33,37
10/25/2010,Canberra,NE,28,SSE,N,9,9
10/25/2010,Tuggeranong,ENE,22,ENE,NW,6,7
10/25/2010,MountGinini,E,24,E,NE,11,2
10/25/2010,Ballarat,SE,33,ENE,NW,9,20
10/25/2010,Bendigo,SSE,30,SE,NW,7,20
10/25/2010,Sale,ESE,31,E,ESE,17,19
10/25/2010,MelbourneAirport,N,43,N,N,7,31
10/25/2010,Melbourne,N,43,N,N,7,31
10/25/2010,Mildura,W,24,ESE,NW,9,11
10/25/2010,Portland,WSW,26,NNE,S,13,13
10/25/2010,Watsonia,N,31,NNE,N,2,17
10/25/2010,Dartmoor,WNW,35,ENE,WNW,9,19
10/25/2010,Brisbane,ENE,20,WSW,ENE,4,11
10/25/2010,Cairns,ESE,33,SSE,ESE,19,15
10/25/2010,GoldCoast,SSE,30,SSE,ENE,9,19
10/25/2010,Townsville,NE,37,SE,ENE,11,30
10/25/2010,Adelaide,WNW,31,NA,W,0,11
10/25/2010,MountGambier,N,33,NE,NW,13,13
10/25/2010,Nuriootpa,WSW,35,ENE,NW,15,15
10/25/2010,Woomera,N,31,NE,NW,15,22
10/25/2010,Albany,NA,NA,WNW,WSW,7,35
10/25/2010,Witchcliffe,WSW,31,WSW,SW,13,15
10/25/2010,PearceRAAF,SW,37,SSW,SW,9,28
10/25/2010,PerthAirport,SW,41,WSW,SW,9,28
10/25/2010,Perth,SW,43,ESE,SW,7,26
10/25/2010,SalmonGums,SSE,46,NW,WNW,15,11
10/25/2010,Walpole,WSW,43,WNW,WNW,17,20
10/25/2010,Hobart,NNW,33,N,SE,13,19
10/25/2010,Launceston,NW,33,NA,N,0,17
10/25/2010,AliceSprings,S,35,S,S,20,20
10/25/2010,Darwin,N,37,NE,N,11,24
10/26/2010,Albury,WNW,33,SE,NW,7,20
10/26/2010,BadgerysCreek,NNE,28,NA,NNE,0,17
10/26/2010,Cobar,WSW,31,S,W,7,15
10/26/2010,CoffsHarbour,NE,35,SW,ENE,7,17
10/26/2010,Moree,E,26,NE,SE,11,9
10/26/2010,NorahHead,N,35,N,NE,9,17
10/26/2010,NorfolkIsland,ENE,56,E,ENE,33,35
10/26/2010,Penrith,NW,17,S,NNW,2,7
10/26/2010,Richmond,NE,28,W,SSE,2,4
10/26/2010,Sydney,NE,33,W,ENE,13,24
10/26/2010,SydneyAirport,NE,37,NW,ENE,15,24
10/26/2010,WaggaWagga,WSW,26,ENE,WSW,9,13
10/26/2010,Williamtown,SE,30,NNW,SE,9,24
10/26/2010,Wollongong,NW,31,NA,N,0,22
10/26/2010,Canberra,NW,39,ENE,WNW,4,22
10/26/2010,Tuggeranong,WNW,35,SW,WNW,2,20
10/26/2010,MountGinini,W,43,W,WNW,22,17
10/26/2010,Ballarat,W,37,N,W,24,22
10/26/2010,Bendigo,WNW,46,N,WNW,11,20
10/26/2010,Sale,SSE,56,NW,NW,11,15
10/26/2010,MelbourneAirport,N,43,N,S,31,19
10/26/2010,Melbourne,N,43,N,S,31,19
10/26/2010,Mildura,W,48,NW,W,20,28
10/26/2010,Portland,WNW,54,WNW,WSW,20,33
10/26/2010,Watsonia,SSW,52,N,SW,19,20
10/26/2010,Dartmoor,SW,41,NW,WNW,7,24
10/26/2010,Brisbane,ENE,20,E,ENE,6,9
10/26/2010,Cairns,SE,35,SSE,SE,19,17
10/26/2010,GoldCoast,SSE,30,SE,ESE,13,15
10/26/2010,Townsville,NE,37,E,NE,13,31
10/26/2010,Adelaide,SW,35,WSW,W,11,22
10/26/2010,MountGambier,WNW,39,NW,WSW,17,30
10/26/2010,Nuriootpa,WSW,48,W,W,19,28
10/26/2010,Woomera,S,43,SW,WSW,17,20
10/26/2010,Albany,NA,NA,NNE,E,7,22
10/26/2010,Witchcliffe,SSE,31,E,SSE,11,19
10/26/2010,PearceRAAF,SW,41,S,SSW,6,13
10/26/2010,PerthAirport,SW,39,SE,SW,7,17
10/26/2010,Perth,SW,31,SSE,SW,6,19
10/26/2010,SalmonGums,SE,41,ENE,SE,15,17
10/26/2010,Walpole,SE,33,ENE,SSE,7,19
10/26/2010,Hobart,NW,39,SSW,ESE,7,11
10/26/2010,Launceston,NNW,35,NW,NNW,11,24
10/26/2010,AliceSprings,ESE,35,SE,ENE,17,22
10/26/2010,Darwin,NNW,37,NE,NNW,9,20
10/27/2010,Albury,WNW,35,S,W,11,17
10/27/2010,BadgerysCreek,ESE,41,NA,E,0,17
10/27/2010,Cobar,WSW,37,SSE,SW,9,19
10/27/2010,CoffsHarbour,NNE,41,SSE,NNE,7,28
10/27/2010,Moree,SW,31,NE,NW,15,17
10/27/2010,NorahHead,S,56,S,SSE,15,22
10/27/2010,NorfolkIsland,NE,43,ENE,ENE,28,31
10/27/2010,Penrith,SE,46,SSE,SE,7,17
10/27/2010,Richmond,SE,48,NW,ESE,2,33
10/27/2010,Sydney,SSE,54,SSE,SE,13,26
10/27/2010,SydneyAirport,SSE,52,S,S,24,33
10/27/2010,WaggaWagga,SW,33,SW,WSW,7,15
10/27/2010,Williamtown,SE,43,NW,SSE,15,22
10/27/2010,Wollongong,SSE,46,SSE,SSE,30,28
10/27/2010,Canberra,WNW,46,N,WNW,7,19
10/27/2010,Tuggeranong,ENE,33,NA,N,0,15
10/27/2010,MountGinini,NW,39,WNW,WNW,15,11
10/27/2010,Ballarat,S,35,SSE,S,20,17
10/27/2010,Bendigo,SSE,39,SSE,SSW,20,11
10/27/2010,Sale,SE,35,W,ESE,15,19
10/27/2010,MelbourneAirport,S,44,SSW,SSE,17,19
10/27/2010,Melbourne,S,44,SSW,SSE,17,19
10/27/2010,Mildura,SSE,31,SSE,SSW,15,13
10/27/2010,Portland,SSW,28,SSW,SSW,7,17
10/27/2010,Watsonia,SSW,33,S,S,13,13
10/27/2010,Dartmoor,SSW,35,NA,SSW,0,15
10/27/2010,Brisbane,ENE,24,WSW,NE,6,13
10/27/2010,Cairns,ESE,39,SSE,SE,19,28
10/27/2010,GoldCoast,E,26,E,E,13,19
10/27/2010,Townsville,ENE,37,E,ENE,17,26
10/27/2010,Adelaide,WSW,31,WNW,SW,4,15
10/27/2010,MountGambier,SSE,30,WSW,WSW,9,19
10/27/2010,Nuriootpa,SE,33,ESE,NE,11,7
10/27/2010,Woomera,SE,31,SE,SW,19,11
10/27/2010,Albany,NA,NA,N,WSW,6,19
10/27/2010,Witchcliffe,WNW,50,SW,W,17,20
10/27/2010,PearceRAAF,WSW,41,SW,SW,20,30
10/27/2010,PerthAirport,SW,43,SW,SW,24,30
10/27/2010,Perth,SW,39,SW,WSW,19,17
10/27/2010,SalmonGums,N,61,NNE,SW,28,31
10/27/2010,Walpole,WNW,48,WNW,WSW,19,26
10/27/2010,Hobart,SE,39,N,SE,13,26
10/27/2010,Launceston,NW,37,E,NNW,2,20
10/27/2010,AliceSprings,E,37,E,ESE,26,13
10/27/2010,Darwin,SSW,52,NNE,NNW,7,13
10/28/2010,Albury,NE,26,SSE,NNE,7,7
10/28/2010,BadgerysCreek,SE,22,SW,E,11,11
10/28/2010,Cobar,SE,33,SE,E,9,9
10/28/2010,CoffsHarbour,S,33,SSW,SSE,20,15
10/28/2010,Moree,ENE,33,ENE,W,17,11
10/28/2010,Newcastle,NA,NA,NA,NA,NA,NA
10/28/2010,NorahHead,SSE,35,SSE,SE,24,26
10/28/2010,NorfolkIsland,ENE,44,ENE,NE,28,26
10/28/2010,Penrith,S,22,S,E,15,11
10/28/2010,Richmond,SSE,24,SSE,ENE,17,15
10/28/2010,Sydney,ESE,33,SE,ESE,17,19
10/28/2010,SydneyAirport,SE,33,SE,SE,22,22
10/28/2010,WaggaWagga,ENE,39,ENE,E,24,17
10/28/2010,Williamtown,SE,35,SE,SE,26,26
10/28/2010,Wollongong,SSW,30,S,SE,24,15
10/28/2010,Canberra,E,39,ESE,NE,11,13
10/28/2010,Tuggeranong,E,30,E,NNE,9,15
10/28/2010,MountGinini,ENE,31,ENE,NE,15,13
10/28/2010,Ballarat,NNE,35,ESE,N,20,17
10/28/2010,Bendigo,NNE,31,SE,N,15,15
10/28/2010,Sale,E,46,E,E,24,33
10/28/2010,MelbourneAirport,N,41,SSW,N,11,22
10/28/2010,Melbourne,N,41,SSW,N,11,22
10/28/2010,Mildura,NNE,31,ENE,NE,19,20
10/28/2010,Portland,NNE,31,NE,NE,19,19
10/28/2010,Watsonia,NE,28,ENE,NNW,4,11
10/28/2010,Dartmoor,NE,35,ENE,NNE,15,26
10/28/2010,Brisbane,SE,33,S,ESE,4,13
10/28/2010,Cairns,ESE,39,SSE,SE,22,28
10/28/2010,GoldCoast,SE,41,SSE,SE,13,26
10/28/2010,Townsville,ENE,35,ENE,ENE,15,30
10/28/2010,Adelaide,NNE,41,NE,NNE,20,17
10/28/2010,MountGambier,NNE,43,NE,N,17,28
10/28/2010,Nuriootpa,NNE,39,NE,NNE,24,20
10/28/2010,Woomera,NNW,48,NNE,N,24,33
10/28/2010,Albany,NA,NA,WSW,WSW,46,56
10/28/2010,Witchcliffe,WSW,65,SW,SSW,33,13
10/28/2010,PearceRAAF,SW,56,SW,SSW,26,35
10/28/2010,PerthAirport,SW,57,SSW,SW,43,39
10/28/2010,Perth,S,54,SW,SW,28,24
10/28/2010,SalmonGums,SW,57,W,WSW,24,31
10/28/2010,Walpole,WSW,59,WSW,SW,30,28
10/28/2010,Hobart,NNE,52,NE,NE,6,22
10/28/2010,Launceston,N,37,WNW,NE,4,19
10/28/2010,AliceSprings,NE,28,ENE,E,17,11
10/28/2010,Darwin,NNW,31,E,NW,11,17
10/29/2010,Albury,NE,39,E,ENE,7,24
10/29/2010,BadgerysCreek,NE,24,SW,ESE,6,11
10/29/2010,Cobar,N,35,ENE,NNW,19,13
10/29/2010,CoffsHarbour,E,28,SW,E,9,19
10/29/2010,Moree,N,41,NNE,NNE,24,17
10/29/2010,Newcastle,NA,NA,NE,NA,4,NA
10/29/2010,NorahHead,NE,37,SSW,ENE,7,19
10/29/2010,NorfolkIsland,ENE,70,ENE,ENE,26,28
10/29/2010,Penrith,NE,22,NNE,ESE,4,4
10/29/2010,Richmond,ENE,20,SSE,NE,4,9
10/29/2010,Sydney,ENE,31,WNW,ENE,11,15
10/29/2010,SydneyAirport,NE,35,WSW,NE,9,20
10/29/2010,WaggaWagga,ENE,46,ENE,NE,24,19
10/29/2010,Williamtown,ESE,39,ENE,ENE,13,19
10/29/2010,Wollongong,NNE,31,S,N,6,9
10/29/2010,Canberra,N,26,WSW,N,2,9
10/29/2010,Tuggeranong,NW,24,NNW,NNW,4,13
10/29/2010,MountGinini,NNW,35,NA,NW,0,11
10/29/2010,Ballarat,N,61,NNE,N,37,39
10/29/2010,Bendigo,NE,46,NE,NNE,26,28
10/29/2010,Sale,E,39,E,E,7,31
10/29/2010,MelbourneAirport,N,61,N,N,33,41
10/29/2010,Melbourne,N,61,N,N,33,41
10/29/2010,Mildura,W,61,NNE,N,22,26
10/29/2010,Portland,W,48,N,W,24,20
10/29/2010,Watsonia,NE,46,NE,NE,20,22
10/29/2010,Dartmoor,NNE,54,NNE,NW,35,26
10/29/2010,Brisbane,E,26,ESE,ENE,9,11
10/29/2010,Cairns,SE,48,SSE,SE,20,30
10/29/2010,GoldCoast,E,26,SSE,E,17,17
10/29/2010,Townsville,ENE,41,ENE,ENE,20,31
10/29/2010,Adelaide,WSW,44,N,WNW,11,7
10/29/2010,MountGambier,N,54,NNE,WNW,35,33
10/29/2010,Nuriootpa,W,41,WNW,E,17,6
10/29/2010,Woomera,NW,67,WNW,SW,28,17
10/29/2010,Albany,NA,NA,SW,SSW,22,15
10/29/2010,Witchcliffe,SSE,39,S,S,15,17
10/29/2010,PearceRAAF,SW,44,SSE,SE,20,11
10/29/2010,PerthAirport,SSW,48,SE,W,24,19
10/29/2010,Perth,SSW,44,SE,SW,17,20
10/29/2010,SalmonGums,SW,56,SSW,S,31,30
10/29/2010,Walpole,SSW,39,S,S,19,15
10/29/2010,Hobart,NNE,54,NNW,NNW,20,30
10/29/2010,Launceston,N,43,NW,NNW,2,20
10/29/2010,AliceSprings,SSW,56,NNE,N,24,26
10/29/2010,Darwin,NW,31,NNW,S,11,9
10/30/2010,Albury,NE,33,SE,ENE,7,19
10/30/2010,BadgerysCreek,ENE,39,N,ENE,6,19
10/30/2010,Cobar,NNW,63,SSE,N,6,19
10/30/2010,CoffsHarbour,NNE,54,N,NNE,22,37
10/30/2010,Moree,NNE,48,NNE,NNW,28,24
10/30/2010,Newcastle,NA,NA,NA,NE,0,6
10/30/2010,NorahHead,NE,56,NNE,NE,6,35
10/30/2010,NorfolkIsland,ENE,65,NE,NE,39,24
10/30/2010,Penrith,ENE,35,N,NE,6,13
10/30/2010,Richmond,NE,35,NA,NNE,0,13
10/30/2010,Sydney,NE,56,N,NE,9,22
10/30/2010,SydneyAirport,NE,65,N,NE,13,39
10/30/2010,WaggaWagga,NNE,28,NE,N,9,11
10/30/2010,Williamtown,NE,37,NW,NE,9,19
10/30/2010,Wollongong,NE,50,NNE,NNE,19,22
10/30/2010,Canberra,N,43,ESE,NW,2,15
10/30/2010,Tuggeranong,NNW,35,W,NNW,7,13
10/30/2010,MountGinini,N,70,NNW,NW,22,22
10/30/2010,Ballarat,N,35,NNE,SW,15,19
10/30/2010,Bendigo,N,33,E,SW,6,6
10/30/2010,Sale,W,50,NA,E,0,24
10/30/2010,MelbourneAirport,N,50,N,W,17,19
10/30/2010,Melbourne,N,50,N,W,17,19
10/30/2010,Mildura,SSW,39,WSW,SSW,17,13
10/30/2010,Portland,S,48,SSE,S,20,20
10/30/2010,Watsonia,N,43,NA,NNE,0,2
10/30/2010,Dartmoor,S,50,S,S,17,31
10/30/2010,Brisbane,ENE,26,ENE,ENE,9,9
10/30/2010,Cairns,ESE,37,SSE,E,22,19
10/30/2010,GoldCoast,NE,26,SE,NE,9,20
10/30/2010,Townsville,E,39,E,NE,22,26
10/30/2010,Adelaide,SSE,54,S,SSE,13,22
10/30/2010,MountGambier,S,59,S,SSW,30,41
10/30/2010,Nuriootpa,SSE,52,WSW,S,7,30
10/30/2010,Woomera,WSW,63,WSW,SW,35,35
10/30/2010,Albany,NA,NA,SW,ESE,9,33
10/30/2010,Witchcliffe,SSE,46,ESE,SSE,17,24
10/30/2010,PearceRAAF,E,54,E,ESE,24,19
10/30/2010,PerthAirport,E,56,ENE,ESE,35,20
10/30/2010,Perth,NE,31,E,ESE,17,13
10/30/2010,SalmonGums,SSE,41,ESE,SE,11,20
10/30/2010,Walpole,ESE,35,ENE,SSE,11,20
10/30/2010,Hobart,N,33,NNW,SE,13,19
10/30/2010,Launceston,WSW,20,WSW,ESE,2,4
10/30/2010,AliceSprings,S,48,S,SSE,26,26
10/30/2010,Darwin,ENE,41,SSE,SSE,7,15
10/31/2010,Albury,NNW,52,N,NNW,17,22
10/31/2010,BadgerysCreek,WNW,37,NE,NNW,4,17
10/31/2010,Cobar,WNW,31,NW,WNW,13,19
10/31/2010,CoffsHarbour,NNE,52,N,NNE,22,39
10/31/2010,Moree,NNW,35,NNE,WNW,20,22
10/31/2010,Newcastle,NA,NA,NE,NE,4,4
10/31/2010,NorahHead,NE,50,NNE,NE,24,31
10/31/2010,NorfolkIsland,E,69,ENE,ENE,41,46
10/31/2010,Penrith,NNW,39,NA,NW,0,20
10/31/2010,Richmond,NNW,43,NA,WNW,0,24
10/31/2010,Sydney,NE,50,NE,NE,19,28
10/31/2010,SydneyAirport,NNE,65,NNE,NE,26,41
10/31/2010,WaggaWagga,NNW,48,NNW,NW,17,26
10/31/2010,Williamtown,NE,37,NNE,ENE,13,20
10/31/2010,Wollongong,NE,57,NE,NNE,33,31
10/31/2010,Canberra,NW,57,NNW,N,28,30
10/31/2010,Tuggeranong,WNW,44,N,NNW,17,19
10/31/2010,MountGinini,N,78,NW,NW,30,31
10/31/2010,Ballarat,WSW,48,WSW,SW,22,22
10/31/2010,Bendigo,WSW,44,SW,WSW,22,22
10/31/2010,Sale,WSW,59,W,WSW,20,33
10/31/2010,MelbourneAirport,WSW,52,WNW,WSW,24,31
10/31/2010,Melbourne,WSW,52,WNW,WSW,24,31
10/31/2010,Mildura,WSW,50,SW,SW,19,19
10/31/2010,Portland,S,52,S,SSW,24,26
10/31/2010,Watsonia,WNW,41,NW,WSW,15,22
10/31/2010,Dartmoor,SW,48,SSW,SW,19,30
10/31/2010,Brisbane,NNE,19,SE,ENE,2,6
10/31/2010,Cairns,SE,39,SSE,SE,17,26
10/31/2010,GoldCoast,NE,20,NE,NE,9,17
10/31/2010,Townsville,NE,35,ENE,ENE,17,28
10/31/2010,Adelaide,WSW,50,SW,SW,13,20
10/31/2010,MountGambier,SSW,52,SSW,SW,33,30
10/31/2010,Nuriootpa,WSW,52,SW,W,17,20
10/31/2010,Woomera,SSW,50,SSW,SSW,24,26
10/31/2010,Albany,NA,NA,NNE,ESE,6,30
10/31/2010,Witchcliffe,SSE,33,ENE,SW,13,20
10/31/2010,PearceRAAF,E,44,ENE,ESE,22,20
10/31/2010,PerthAirport,ENE,52,NE,ENE,26,28
10/31/2010,Perth,NNE,37,ENE,E,17,11
10/31/2010,SalmonGums,ESE,35,ENE,E,19,20
10/31/2010,Walpole,ESE,43,ENE,ESE,15,24
10/31/2010,Hobart,NNW,65,W,NNE,2,7
10/31/2010,Launceston,N,57,ENE,N,13,37
10/31/2010,AliceSprings,SSE,39,SE,SSE,28,22
10/31/2010,Darwin,SE,37,ESE,ESE,17,13
11/1/2010,Albury,W,35,W,W,6,19
11/1/2010,BadgerysCreek,W,46,SW,SE,13,19
11/1/2010,Cobar,WSW,44,SSW,WSW,7,20
11/1/2010,CoffsHarbour,NNE,41,N,NNE,17,26
11/1/2010,Moree,SW,30,SW,SW,11,11
11/1/2010,Newcastle,NA,NA,NA,SE,0,9
11/1/2010,NorahHead,S,63,SSW,S,26,39
11/1/2010,NorfolkIsland,E,61,E,E,31,39
11/1/2010,Penrith,SE,28,S,SE,9,13
11/1/2010,Richmond,ESE,28,SSE,ESE,9,17
11/1/2010,Sydney,SSE,48,S,SSE,22,28
11/1/2010,SydneyAirport,S,52,S,S,41,39
11/1/2010,WaggaWagga,W,39,WSW,WSW,13,15
11/1/2010,Williamtown,SSE,48,SSW,SSE,6,30
11/1/2010,Wollongong,SSW,54,S,S,37,30
11/1/2010,Canberra,NA,NA,NW,ENE,2,17
11/1/2010,Tuggeranong,ENE,39,NNE,NE,6,19
11/1/2010,MountGinini,NNE,35,N,NNE,11,13
11/1/2010,Ballarat,W,35,SW,WSW,13,15
11/1/2010,Bendigo,SSW,37,SSW,SW,22,17
11/1/2010,Sale,WSW,30,W,ESE,11,13
11/1/2010,MelbourneAirport,SW,37,WSW,SSE,19,17
11/1/2010,Melbourne,SW,37,WSW,SSE,19,17
11/1/2010,Mildura,SSE,37,SSW,WSW,11,17
11/1/2010,Portland,WNW,44,SW,WNW,13,28
11/1/2010,Watsonia,S,31,WSW,SSW,9,15
11/1/2010,Dartmoor,WNW,31,NNW,W,7,19
11/1/2010,Brisbane,NNW,15,E,N,6,4
11/1/2010,Cairns,NE,31,SSE,E,13,22
11/1/2010,GoldCoast,N,28,E,N,6,24
11/1/2010,Townsville,NE,33,ESE,NE,13,26
11/1/2010,Adelaide,WNW,28,NNE,SW,4,13
11/1/2010,MountGambier,W,41,NW,W,13,22
11/1/2010,Nuriootpa,WSW,35,W,W,7,17
11/1/2010,Woomera,SSW,41,S,SSW,15,22
11/1/2010,Albany,NA,NA,E,E,17,31
11/1/2010,Witchcliffe,N,39,NNE,WSW,17,19
11/1/2010,PearceRAAF,ENE,44,NE,ENE,22,17
11/1/2010,PerthAirport,ENE,50,NE,E,31,19
11/1/2010,Perth,NNE,35,NE,ENE,22,13
11/1/2010,SalmonGums,SE,39,NE,ESE,17,15
11/1/2010,Walpole,ESE,31,S,ESE,7,20
11/1/2010,Hobart,NNW,50,NNW,NNW,33,20
11/1/2010,Launceston,NNW,35,NNW,NNW,15,20
11/1/2010,AliceSprings,SSE,43,ESE,SE,30,19
11/1/2010,Darwin,NE,48,ESE,NNE,22,22
11/2/2010,Albury,SW,44,WSW,WSW,11,24
11/2/2010,BadgerysCreek,SW,50,WSW,WSW,26,26
11/2/2010,Cobar,SSW,39,SSW,SSW,15,19
11/2/2010,CoffsHarbour,N,24,SSW,E,11,15
11/2/2010,Moree,WSW,46,SSW,SW,24,31
11/2/2010,Newcastle,NA,NA,NW,NA,11,0
11/2/2010,NorahHead,S,41,SW,WSW,15,7
11/2/2010,NorfolkIsland,ENE,57,E,ENE,39,33
11/2/2010,Penrith,SW,44,WSW,WSW,22,15
11/2/2010,Richmond,SSW,31,S,WNW,17,9
11/2/2010,Sydney,WSW,54,W,SSE,31,24
11/2/2010,SydneyAirport,SW,67,W,S,28,31
11/2/2010,WaggaWagga,SSW,41,WNW,SW,13,22
11/2/2010,Williamtown,WNW,46,WNW,W,33,17
11/2/2010,Wollongong,SSE,63,SSW,SSE,30,30
11/2/2010,Canberra,E,35,SW,WSW,9,11
11/2/2010,Tuggeranong,S,31,SW,WNW,7,9
11/2/2010,MountGinini,SW,44,SSW,SW,15,19
11/2/2010,Ballarat,WSW,41,WSW,W,15,20
11/2/2010,Bendigo,WNW,37,S,SW,11,19
11/2/2010,Sale,W,52,WNW,W,19,31
11/2/2010,MelbourneAirport,WSW,44,WSW,WSW,15,20
11/2/2010,Melbourne,WSW,44,WSW,WSW,15,20
11/2/2010,Mildura,WSW,31,WSW,SW,6,17
11/2/2010,Portland,WSW,43,W,WSW,20,26
11/2/2010,Watsonia,SSW,39,WSW,SSW,13,11
11/2/2010,Dartmoor,SW,44,W,WSW,11,24
11/2/2010,Brisbane,WSW,35,W,WSW,6,9
11/2/2010,Cairns,ESE,31,SSE,E,15,22
11/2/2010,GoldCoast,WNW,41,WNW,W,9,26
11/2/2010,Townsville,NE,35,ESE,ENE,13,24
11/2/2010,Adelaide,SW,37,WSW,WSW,13,19
11/2/2010,MountGambier,WSW,46,W,WSW,15,26
11/2/2010,Nuriootpa,WSW,37,W,WSW,17,24
11/2/2010,Woomera,SSW,39,SSW,SSW,17,19
11/2/2010,Albany,NA,NA,ENE,ESE,11,26
11/2/2010,Witchcliffe,NNE,46,N,N,26,20
11/2/2010,PearceRAAF,ENE,59,NE,ENE,24,15
11/2/2010,PerthAirport,NNE,54,NE,NE,30,13
11/2/2010,Perth,NE,35,NE,ESE,20,9
11/2/2010,SalmonGums,ESE,44,NE,ENE,19,20
11/2/2010,Walpole,ENE,37,NNE,SSE,17,11
11/2/2010,Hobart,SSW,54,N,SSW,22,20
11/2/2010,Launceston,NNW,43,NW,NNW,7,22
11/2/2010,AliceSprings,E,48,ESE,ESE,30,20
11/2/2010,Darwin,E,35,SSE,SE,15,22
11/3/2010,Albury,WNW,35,W,WNW,9,26
11/3/2010,BadgerysCreek,ESE,39,W,SSW,7,15
11/3/2010,Cobar,SW,30,S,SSW,9,7
11/3/2010,CoffsHarbour,E,24,SW,E,13,19
11/3/2010,Moree,SSW,33,S,WSW,11,13
11/3/2010,Newcastle,NA,NA,W,SE,4,9
11/3/2010,NorahHead,SSE,39,WNW,E,6,19
11/3/2010,NorfolkIsland,NE,52,NE,NE,35,24
11/3/2010,Penrith,SE,39,NNE,SE,6,7
11/3/2010,Richmond,ESE,41,NNE,SE,7,11
11/3/2010,Sydney,SE,44,W,ESE,13,24
11/3/2010,SydneyAirport,SE,43,WNW,SE,15,26
11/3/2010,WaggaWagga,W,35,W,W,9,22
11/3/2010,Williamtown,SE,39,WNW,W,24,15
11/3/2010,Wollongong,ESE,39,SSE,SE,9,26
11/3/2010,Canberra,NW,46,N,WNW,9,20
11/3/2010,Tuggeranong,N,39,E,NW,13,19
11/3/2010,MountGinini,SW,50,W,WNW,26,17
11/3/2010,Ballarat,SSW,43,SW,SW,17,20
11/3/2010,Bendigo,WSW,35,S,SW,19,22
11/3/2010,Sale,NA,NA,W,SSE,19,17
11/3/2010,MelbourneAirport,S,35,SSW,SSE,17,19
11/3/2010,Melbourne,S,35,SSW,SSE,17,19
11/3/2010,Mildura,SSW,37,SE,SW,19,15
11/3/2010,Portland,SW,35,SW,SSW,20,17
11/3/2010,Watsonia,SSW,35,SW,SSW,20,19
11/3/2010,Dartmoor,SSE,39,WSW,SSE,11,24
11/3/2010,Brisbane,ESE,31,SSE,E,7,15
11/3/2010,Cairns,SE,31,SSE,S,11,13
11/3/2010,GoldCoast,SSE,37,SSE,E,28,19
11/3/2010,Townsville,S,39,SE,ESE,13,17
11/3/2010,Adelaide,SW,31,S,WSW,9,19
11/3/2010,MountGambier,SSW,35,S,SSW,15,26
11/3/2010,Nuriootpa,WSW,31,S,WSW,7,11
11/3/2010,Woomera,SE,43,SE,S,19,17
11/3/2010,Albany,NA,NA,NNE,ENE,7,24
11/3/2010,Witchcliffe,N,50,NNE,N,24,28
11/3/2010,PearceRAAF,NE,44,NNE,W,20,26
11/3/2010,PerthAirport,NW,43,NE,WSW,28,24
11/3/2010,Perth,NE,37,NE,WSW,20,17
11/3/2010,SalmonGums,E,41,NNE,ESE,19,22
11/3/2010,Walpole,NE,41,NNE,SSW,20,11
11/3/2010,Hobart,SSW,44,NE,S,15,13
11/3/2010,Launceston,NNW,31,E,WNW,6,4
11/3/2010,AliceSprings,E,48,E,SE,17,24
11/3/2010,Darwin,SE,35,SE,ESE,24,13
11/4/2010,Albury,SSE,33,SE,E,13,15
11/4/2010,BadgerysCreek,S,31,SSW,S,11,17
11/4/2010,Cobar,S,37,SE,SW,13,13
11/4/2010,CoffsHarbour,NE,41,WSW,NE,13,26
11/4/2010,Moree,ENE,28,ENE,SE,13,20
11/4/2010,Newcastle,NA,NA,SE,SE,11,7
11/4/2010,NorahHead,SSE,67,S,S,37,30
11/4/2010,NorfolkIsland,NNE,37,SW,SW,13,20
11/4/2010,Penrith,SSW,31,SSW,SSE,13,13
11/4/2010,Richmond,SSE,31,SSW,ESE,11,22
11/4/2010,Sydney,ESE,48,S,SE,15,20
11/4/2010,SydneyAirport,SE,56,SSW,S,26,28
